,cost,address,unitType,bedrooms,bathrooms,hydro,heat,water,wifi_info,parking,agreement,pet,size,furnished,appliances,ac,outdoor,smoking,amenities,url
0,1399,"4040 Gordon Rd., Regina, SK, S4S 6W2",Apartment,2,1.0,1,1,1,Cable / TV,1,1 Year,1,900,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,1,"Gym,24 Hour Security,Elevator in Building",/v-apartments-condos/regina/2-bedroom-4040-gordon-rd/1564778426
0,820,"4040 Retallack St., Regina, SK, S4S 3C3",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/muxmore-one-bedroom-apartment-for-rent/1564686400
0,950,"4040 Retallack St., Regina, SK, S4S 3C3",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/muxmore-two-bedroom-apartment-for-rent/1564686392
0,800,"176 2 Ave E, Melville, SK S0A 2P0, Canada",House,2,1.0,0,0,0,Not Included,2,Month-to-month,0,800,0,"Laundry (In Building),Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/melville-home-2-bedroom-for-rent-800-00/1569761132
0,950,"2948 Quinn Dr, Regina, SK S4P 2W1, Canada",Basement,2,1.0,0,0,1,Not Included,2,1 Year,1,950,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/two-bdrm-bsmt-suite/1531513668
0,650,"119 Miles St, Kamsack, SK S0A 1S0, Canada",House,2 + Den,1.0,0,0,0,Not Included,1,1 Year,0,620,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/beautiful-house-for-rent/1558949056
0,1020,"26 Lorne Place, Regina, SK, S4R 8B3",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,743,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/upgraded-2-bedroom-ne-regina-pet-friendly/1569745927
0,825,"355  Northview Rd, Yorkton, SK, S3N 2X6",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,694,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-available-for-rent/1569738705
0,725,"2045 Wallace St, Regina, SK S4N 4A3, Canada",Apartment,1,1.0,1,1,1,Not Included,0,1 Year,0,600,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/1-bedroom-suite-for-rent/1569738986
0,900,"2051 Winnipeg St, Regina, SK S4P 1G7, Canada",Basement,2,1.0,0,0,0,Not Included,1,1 Year,0,800,0,"Laundry (In Unit),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/2-bedroom-basementsuite-for-rent/1569736462
0,1000,"2135 Halifax St, Regina, SK S4P 1V1, Canada",Apartment,2,1.0,0,0,1,Not Included,1,1 Year,0,700,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-for-rent-in-regina/1569712001
0,1050,"Edgar St, Regina, SK S4N, Canada",Apartment,2,2.0,0,0,0,Not Included,2,1 Year,0,850,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/two-bedroom-apartment-for-rent/1569734372
0,700,"2120 Cornwall St., Regina, SK, S4P 2K7",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/essex-one-bedroom-apartment-for-rent/1547399343
0,1295,"5501 Prefontaine Ave, Regina, SK, S4W 0S3",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,840,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Elevator in Building",/v-apartments-condos/regina/harbour-view-estates-2-bedroom-1-bathroom-apartment-for-rent/1551597919
0,700,"2249 Cornwall St., Regina, SK, S4P 2L2",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/graceland-one-bedroom-apartment-for-rent/1568954768
0,950,"133 Davidson Crs., Regina, SK, S4S 4T2",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/casavilla-two-bedroom-apartment-for-rent/1567580043
0,1000,"2244 Scarth Street -, Regina, SK, S4P 2J6",House,3,1.5,0,0,0,Not Included,0,1 Year,0,-1,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/2244-scarth-street-2244-scarth-st-three-bedroom-house-for/1567579863
0,800,"1840 St John St, Regina, SK S4P 1R9, Canada",Condo,2,1.0,0,1,1,Not Included,1,1 Year,0,700,0,Laundry (In Building),0,Yard,0,Not Included,/v-apartments-condos/regina/2-bedrooms-suite-in-house/1569714652
0,900,"2408 Rothwell St, Regina, SK S4N 2C7, Canada",Apartment,2,1.0,0,1,1,Not Included,1,1 Year,0,900,0,Laundry (In Building),1,Balcony,1,Not Included,/v-apartments-condos/regina/2-bdrm-apartment-in-arcola-east/1569713899
0,850,", Regina s4t3x1 SK, Canada",Basement,1,1.0,1,1,1,Cable / TVInternet,1,1 Year,0,700,0,Laundry (In Building),0,Yard,0,Not Included,/v-apartments-condos/regina/1-bdrm-suite-cathedral-850-incl-utilities/1569710463
0,-1,"2055 Rose St, Regina, SK S4P 2A3, Canada",Condo,3,2.0,1,1,1,Cable / TVInternet,2,Month-to-month,1,1411,1,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,24 Hour Security,Bicycle Parking,Storage Space,Elevator in Building",/v-apartments-condos/regina/3-bedroom-2-bath-furnished-condo-for-rent-regina/1569710311
0,-1,"1827 Albert St, Regina, SK S4P 2S9, Canada",Apartment,1,1.0,1,1,1,Internet,1,Month-to-month,0,750,1,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",1,Not Included,0,"Gym,Concierge,24 Hour Security,Bicycle Parking,Elevator in Building",/v-apartments-condos/regina/one-bedroom-fully-furnished-suites-regina-sk/1569709072
0,860,"2024  14th Ave, Regina, SK, S4P 0X5",Apartment,Bachelor/Studio,1.0,0,1,1,Not Included,0,1 Year,1,376,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/near-regina-general-hospital-bachelor-apartment-for-rent/1562565008
0,955,"2175  Rae Street, Regina, SK, S4T 2E8",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,622,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/beautiful-1-bedroom-apartment-for-rent-recently-renovated/1549214843
0,1450,"2157 Toronto St, Regina, SK S4P 0B8, Canada",Townhouse,3,1.0,0,0,0,Not Included,1,1 Year,0,1134,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/newer-3-bedroom-townhouse-with-full-basement/1569692673
0,1195,"26 Shaw St, Regina, SK S4R 3M4, Canada",Condo,2,1.0,0,1,1,Not Included,1,Month-to-month,0,850,1,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,"24 Hour Security,Bicycle Parking,Storage Space",/v-apartments-condos/regina/fully-furnished-north-end-2-bedroom-condo-available-june-1/1569687666
0,1100,"67 Angus Rd, Regina, SK S4R 3L1, Canada",Apartment,2,1.0,0,1,1,Not Included,1,Month-to-month,0,1140,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,"Storage Space,Elevator in Building",/v-apartments-condos/regina/2-bedroom-apartment/1569684908
0,1500,"2315 McIntyre St, Regina, SK S4P 3Y8, Canada",Condo,2,1.0,1,1,1,Not Included,1,1 Year,0,750,0,"Laundry (In Unit),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/prime-location-2-bedroom-condo-long-term-rental/1569680079
0,950,"2220 Robinson Street, Regina, SK, S4T 2P9",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,640,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/1-bedroom-apartment-for-rent-close-to-shopping-schools-parks/1563503158
0,1030,"2240 Robinson Street, Regina, SK, S4T 2P9",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,870,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/pet-friendly-2-bedroom-available-for-rent/1567665722
0,850,"2901  5th Ave, Regina, SK, S4T 0L3",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,472,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/1-bedroom-apartment-for-rent-pet-friendly/1558919600
0,600,", Regina S4P0P6 SK, Canada",Apartment,Bachelor/Studio,1.0,1,1,1,Not Included,1,1 Year,0,300,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/bachelor-apartment-for-rent/1569674895
0,1098,"1701 Horizons Way, Regina, SK, S4Y 0G5",Apartment,1,1.0,0,0,1,Not Included,1,1 Year,1,648,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Elevator in Building",/v-apartments-condos/regina/pet-friendly-one-bedroom-one-bath-with-in-suite-laundry-for/1569654006
0,1500,"3630 Haughton Rd, Regina, SK S4V 1P1, Canada",Condo,2,2.0,0,0,1,Not Included,1,Month-to-month,0,1100,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"24 Hour Security,Bicycle Parking,Elevator in Building",/v-apartments-condos/regina/condo-for-rent-east-regina/1569655894
0,1150,"2170 Angus St, Regina, SK S4T 1Z9, Canada",Townhouse,2,1.0,0,0,0,Not Included,2,1 Year,0,1000,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",0,Balcony,0,Not Included,/v-apartments-condos/regina/great-two-bedrooms-townhouse-in-downtown/1569650509
0,1500,", S4W0H7, Regina, SK, Canada",Townhouse,2,1.5,0,0,0,Not Included,1,1 Year,0,960,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/townhouse-in-harbour-landing-for-rent/1569648917
0,1100,"8702 Herman Cres, Regina, SK S4Y 1A6, Canada",Basement,2,1.0,1,1,1,Internet,1,1 Year,0,800,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/two-bedrooms-suite-available-for-rent/1569645944
0,1250,"232 Rae st, S4R3L9, Regina, SK",House,2,1.0,0,0,0,Not Included,3+,1 Year,0,800,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/main-level-of-house-for-rent-2-bdr-1-bthr-800-sq-ft/1569628170
0,700,"85 Froom Crescent, Regina, SK S4N 1S8, Canada",Apartment,Bachelor/Studio,1.0,0,1,1,Not Included,1,1 Year,1,9999,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/bachelor-studio-apartment-for-rent/1569624269
0,1650,", S0Z7G0, Pilot Butte, SK, Canada",Basement,5+,2.0,0,0,0,Not Included,3+,1 Year,0,4000,0,"Laundry (In Unit),Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/pilot-butte-large-6-bd-or-split-3-bd-basement-rental/1569618733
0,1075,"1420 North Silverleaf Blvd., Regina, SK, S0G 5K0",House,2,1.0,0,0,1,Not Included,0,1 Year,1,760,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/plainsview-townhomes-2-bedrooms-1-bathrooms-townhome-for-rent/1559023265
0,799,"3525 Avonhurst Dr, Regina, SK, S4R 3K2",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,575,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/coronation-park-apartment-for-rent-3525-avonhurst-dr/1539394912
0,1090,"4730-4760 Pasqua Street, Regina, SK, S4S 6N8",Apartment,2,1.0,0,0,0,Not Included,0,1 Year,1,-1,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/2-bdrm-available-at-4730-4760-pasqua-street-regina/1553782812
0,1450,"247 Froom Cres, Regina S4N1T2 SK",Duplex/Triplex,3,2.0,0,0,0,Not Included,3+,1 Year,0,1600,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/1-2-duplex-for-rent-with-2-car-garage/1569592094
0,875,"5  Russell Dr, Yorkton, SK, S3N 3V5",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/modern-renovated-apartment-available-2-bedroom-with-parking-av/1569578671
0,1299,"1060 Dorothy St., Regina, SK, S4X 3C5",Apartment,2,1.0,0,0,1,Cable / TV,0,1 Year,1,877,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",1,"Gym,24 Hour Security",/v-apartments-condos/regina/2-bedroom-premium-1060-dorothy-st-renovated-suite/1569579030
0,990,"2115 Angus Street, Regina, SK, S4T 2A1",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,950,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-for-rent-pet-friendly/1569586186
0,725,"15  Darlington St. E, Yorkton, SK, S3N 0C1",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,486,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/1-bedroom-apartment-with-parking-available-close-to-parkland-co/1569578130
0,1400,"3025 Cameron St, Regina, SK S4S 1W6, Canada",House,2,2.0,0,0,0,Not Included,1,1 Year,0,790,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/lakeview-2-bedroom-bungalow-for-rent/1569583810
0,1025,"321  Fietz St, Yorkton, SK, S3N 3P6",Apartment,3,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/3-bedroom-apartment-for-rent-100-discount-students-veterans/1569578612
0,925,"34 Nollet Ave, Regina, SK S4T 7J8, Canada",Condo,1,1.0,0,1,1,Not Included,1,1 Year,0,582,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,24 Hour Security,/v-apartments-condos/regina/condo-for-rent-in-nw-near-numerous-amenities/1569580661
0,900,"2121 Rae St, Regina, SK S4T 2E8, Canada",Condo,1,1.0,0,1,1,Not Included,1,1 Year,0,600,1,"Laundry (In Building),Dishwasher,Fridge / Freezer",0,Not Included,0,Storage Space,/v-apartments-condos/regina/cathedral-area-furnished-1-bedroom-walking-distance-to-downtown/1569569792
0,1400,"4147 Green Apple Dr, Regina, SK S4V 2Z6, Canada",Condo,2,2.0,0,0,0,Not Included,2,Month-to-month,0,900,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-condo-for-rent-greens-on-gardiner/1569561120
0,875,"47 Centennial St, Regina, SK S4S 0A2, Canada",Condo,1,1.0,0,1,1,Not Included,1,Month-to-month,0,800,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/one-bedroom-condo-for-rent-hillsdale-estates/1557114524
0,1100,"1061 Birchwood Pl, Regina, SK S4S 7L1, Canada",Condo,2,1.0,0,0,1,Not Included,1,Month-to-month,0,800,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-condo-for-rent-whitmore-park/1569559155
0,1395,"551 Guelph Crescent, Saskatoon, SK S7H 4R3, Canada",Duplex/Triplex,3,2.0,0,0,0,Not Included,2,1 Year,0,1200,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/college-park-east-3-bed-2bath-duplex-available/1569557873
0,1100,"4016 Buckingham Dr, Regina, SK S4V 3A9, Canada",Condo,2,1.0,0,0,1,Not Included,1,Month-to-month,0,800,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-condo-for-rent-windsor-park/1569557834
0,1295,"Dakota Dr, Regina, SK S4Z, Canada",Condo,2,2.0,0,0,1,Not Included,2,1 Year,0,1160,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Storage Space,Elevator in Building",/v-apartments-condos/regina/2-bedrooms-2-baths-condo-for-rent/1569602928
0,1285,"3928 Green Falls Drive, Regina, SK, S4V 3M1",Apartment,2,1.0,0,1,1,Not Included,0,Month-to-month,1,840,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Pool,Elevator in Building",/v-apartments-condos/regina/sterling-manor-2-bedroom-1-bathroom-apartment-for-rent/1549748796
0,750,"2104  14th Ave, Regina, SK, S4P 0X6",Apartment,Bachelor/Studio,1.0,0,1,1,Not Included,0,1 Year,1,343,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/bachelor-available-close-to-university-of-regina/1545349749
0,700,"2249 Cornwall St., Regina, SK, S4P 2L2",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/graceland-one-bedroom-apartment-for-rent/1568954768
0,875,"27 Kleisinger Crescent, Regina, SK, S4R 6Z4",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,Balcony,1,Not Included,/v-apartments-condos/regina/north-apartment-for-rent-27-kleisinger-crescent/1505750437
0,1500,"394 Cedar Meadow Dr, Regina, SK S4X 3E6, Canada",Condo,3,2.0,0,0,0,Not Included,1,1 Year,0,1150,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Storage Space,/v-apartments-condos/regina/condo-of-rent/1569545630
0,1195,"2428 Edgar St, Regina, SK S4N 3L3, Canada",House,2,2.0,0,0,0,Not Included,2,1 Year,0,750,0,"Laundry (In Unit),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/2-bedroom-house-for-rent-arnhiem-place-regina/1569526317
0,1348,"502 University Park Drive, Regina, SK, S4V 3L8",Apartment,2,1.0,0,1,1,Not Included,1,1 Year,1,860,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Elevator in Building,/v-apartments-condos/regina/pet-friendly-two-bedroom-one-bath-with-in-suite-laundry-for/1567087999
0,1000,"S4T3M6, Canada",House,3,2.0,0,0,0,Not Included,1,1 Year,0,1000,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/washington-park-house-for-rent/1569480686
0,1350,"Dakota Dr, Regina, SK S4Z, Canada",Condo,2,2.0,0,0,0,Not Included,1,1 Year,0,1100,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Pool,Bicycle Parking,Storage Space,Elevator in Building",/v-apartments-condos/regina/top-floor-condo-rental-two-bedroom-two-bath/1569479233
0,1800,"S0G 4K0, Canada",House,5+,3.0,0,0,0,Not Included,3+,1 Year,0,1372,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/beautiful-5-bedroom-house-for-rent-in-sedley/1568716014
0,1590,"5290 Aerodrome Rd, Regina, SK S4W 0P4, Canada",Townhouse,3,1.5,0,0,0,Not Included,1,1 Year,0,1100,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Balcony,0,Not Included,/v-apartments-condos/regina/3-bed-1-5-bath-available-immediately-in-harbour-landing/1569471229
0,1059,"193 Lockwood Rd., Regina, SK, S4S 6G9",Apartment,1,1.0,1,1,1,Cable / TV,0,1 Year,1,658,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,1,24 Hour Security,/v-apartments-condos/regina/1-bedroom-193-lockwood-rd/1558922876
0,821,"22-41 Munroe Pl., Regina, SK, S4S 6A7",Apartment,1,1.0,0,1,1,Cable / TV,0,1 Year,1,670,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/1-bedroom-basement-22-41-munroe-pl/1564413353
0,1050,"910 Wallace Street, Regina, SK, S4N 3Y5",Apartment,2,1.0,0,0,0,Not Included,0,1 Year,1,-1,0,"Dishwasher,Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/910-wallace-street-two-bedroom-house-for-rent/1553629343
0,940,"4730-4760 Pasqua Street, Regina, SK, S4S 6N8",Apartment,1,1.0,0,0,0,Not Included,0,1 Year,1,-1,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/1-bdrm-available-at-4730-4760-pasqua-street-regina/1558797609
0,1250,"SE , SE 3418 16 west of 2nd S0G0E0  SK, Canada",House,3,3.0,0,0,1,Not Included,3+,1 Year,0,980,0,"Laundry (In Unit),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/home-for-rent-in-the-country/1569445623
0,882,"877 Scotia St, Melville, SK S0A 2P0, Canada",Apartment,2,1.0,0,1,1,Not Included,1,Month-to-month,0,850,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/available-1-2-bdrm-clean-quiet-secure-ensuite-laundry/1569436161
0,950,"245 3 St NE, Wadena, SK S0A 4J0, Canada",Apartment,2,1.0,1,1,1,Cable / TVInternet,1,Month-to-month,1,800,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/located-in-town-of-wadena-one-bedroom-and-two-bedroom-suites/1569432282
0,1509,"Murphy Cres.& Lothian Mews, Regina, SK, S4X 1F5",Townhouse,3,1.0,0,0,1,Cable / TV,0,1 Year,1,1105,0,"Laundry (In Unit),Fridge / Freezer",0,"Yard,Balcony",1,Not Included,/v-apartments-condos/regina/3-bedroom-townhouse-murphy-cres-lothian-mews/1569407288
0,750,"S4P1E9, Canada",House,1,1.0,0,0,0,Not Included,0,1 Year,1,900,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,Yard,1,Not Included,/v-apartments-condos/regina/1-bedroom-and-1-bathroom/1569399255
0,850,"S4P1W5, Canada",House,2,1.0,0,0,0,Not Included,1,1 Year,1,1000,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,Yard,1,Not Included,/v-apartments-condos/regina/2-bedroom-and-1-bathroom/1569398161
0,1650,"617 Smith Dorrien Ave, Esterhazy, SK S0A 0X0, Canada",House,3 + Den,2.0,1,1,1,Internet,3+,Month-to-month,0,1773,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/3-bedroom-high-end-house-with-heated-garage-for-rent-esterhazy/1569393399
0,1700,"MacKenzie Way, Regina S4N5M9 SK",Townhouse,3,1.5,0,0,0,Not Included,1,1 Year,0,1130,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/3-bedroom-townhouse-for-rent/1569361284
0,750,"1440 Angus St, Regina, SK S4T 1Y9, Canada",Apartment,1,1.0,0,1,1,Not Included,1,1 Year,0,800,0,Laundry (In Building),1,Balcony,0,24 Hour Security,/v-apartments-condos/regina/750-one-bedroom-includes-heat-water-balcony-parking/1569362622
0,700,"233  Bradbrooke Drive, Yorkton, SK, S3N 2K6",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,502,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/newly-renovated-1-bedroom-apartment-pet-friendly-close-to-shop/1568953765
0,850,"233  Bradbrooke Drive, Yorkton, SK, S3N 2K6",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/newly-renovated-2-bedroom-apartment-pet-friendly-close-to-shop/1568953764
0,1600,"204 Tyvan St, Francis, SK S0G 1V0, Canada",Basement,2 + Den,1.0,1,1,1,Internet,2,Month-to-month,0,1260,0,"Laundry (In Unit),Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/two-bedroom-pet-friendly-suite-for-rent-all-utilities-included/1489957025
0,1100,"2604 Lindsay Street, S4N 3E1, Regina, SK",Basement,1,1.0,1,1,1,Not Included,2,1 Year,0,700,0,"Laundry (In Unit),Dishwasher",0,Yard,0,Not Included,/v-apartments-condos/regina/brand-new-1-bed-1-bath-suite/1569269827
0,550,"1240 Angus St, Regina, SK S4T 1Y7, Canada",House,Bachelor/Studio,1.0,1,1,1,Cable / TVInternet,1,Month-to-month,0,600,1,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/furnished-suite-for-rent-close-to-downtown/1569299199
0,1450,"S4W0E3, Canada",Townhouse,2,1.0,0,0,0,Not Included,1,1 Year,0,770,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",0,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/harbour-landing-townhouse/1569274763
0,1198,"1701 Horizons Way, Regina, SK, S4Y 0G5",Apartment,2,1.0,0,0,1,Not Included,1,1 Year,1,892,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Elevator in Building",/v-apartments-condos/regina/pet-friendly-two-bedroom-one-bath-with-in-suite-laundry-for/1567088475
0,1600,"5125 Beacon Way, Regina, SK S4W 0H8, Canada",Townhouse,2,2.5,0,0,0,Not Included,1,1 Year,0,1000,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/2-bedroom-3-bathroom-townhouse-for-rent-in-harbour-landing/1569241618
0,1000,"Garnet St, Regina, SK, Canada, S4T 2Y2",House,2,1.0,0,0,0,Not Included,2,1 Year,0,850,1,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/beautiful-house-for-rent-north-central-side/1569219193
0,800,"S4T1Y9, Canada",Apartment,1,1.0,0,1,1,Not Included,1,1 Year,0,800,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,24 Hour Security,/v-apartments-condos/regina/800-one-bed-bath-balcony-heat-water-parking/1569202898
0,1050,"445 Government Rd, Weyburn, SK S4H 0P5, Canada",Condo,2,1.0,0,1,1,Not Included,1,1 Year,0,750,0,"Laundry (In Unit),Dishwasher",1,Balcony,0,Elevator in Building,/v-apartments-condos/regina/modern-2-bedroom-condo-2-bedroom-condo-available-for-rent/1569143515
0,1136,"41 Munroe Place, Regina, SK, S4S 6A7",Apartment,2,1.0,0,1,1,Cable / TV,0,1 Year,1,850,0,"Laundry (In Unit),Fridge / Freezer",1,"Yard,Balcony",1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/2-bedroom-41-munroe-place/1564023560
